,US Muni,US Tbill 1-3yr,US AGG,Global AGG,US Dollar,Commodities,Long Short HF,Event Driven HF,Macro HF,Relative Value HF,EM Bond,TIPs,High Yield,MSCI World,MSCI Canada,MSCI EAFE,MSCI EM Equity,MSCI Europe,MSCI Japan,MSCI Asia ex-J,US Growth,US Value,US Small Cap,US Mid Cap,Gold,S&P500
2004/4/30,-0.02087686376565350000 ,-0.01007172287501900000 ,-0.02601661565369480000 ,-0.03656403634352960000 ,0.01140684410646390000 ,-0.01773654830743850000 ,-0.02077999745755300000 ,-0.00561999095638632000 ,-0.02839999836017300000 ,-0.00505999875102858000 ,-0.05431102294880120000 ,-0.04649237322039300000 ,-0.00660130733040387000 ,-0.02048124985950040000 ,-0.08338931027871930000 ,-0.02262083475853190000 ,-0.08188427531717770000 ,-0.00829409159821559000 ,-0.05421694654587360000 ,-0.05496883656509700000 ,-0.01162529342169450000 ,-0.02443960649982700000 ,-0.05098440379164260000 ,-0.03671744855378830000 ,-0.09309414937272830000 ,-0.01569842827886240000 
2004/5/31,-0.00226416171924715000 ,-0.00113046606032596000 ,-0.00400587067253722000 ,0.00490036117232773000 ,0.01774098166765240000 ,0.01695473638385230000 ,-0.00190999692198668000 ,-0.00312000082093788000 ,-0.00694999619336911000 ,-0.00344999379974986000 ,-0.01482767350186240000 ,0.01643975415686420000 ,-0.01571150875609620000 ,0.00911077994209930000 ,0.02652895431299850000 ,0.00336251084016470000 ,-0.01994893051450620000 ,0.01624032415525980000 ,-0.03511266861009980000 ,-0.03358676070959650000 ,0.01863884818484180000 ,0.01019834422320030000 ,0.01591628572886820000 ,0.02481298209867560000 ,0.02275371687136380000 ,0.01372289876769070000 
2004/6/30,0.00337285206345017000 ,-0.00010288595092333700 ,0.00565166513530846000 ,0.00292256597772922000 ,-0.01617762861225970000 ,-0.04146226706158220000 ,0.01064999540036030000 ,0.01757999135755380000 ,-0.00110000512044728000 ,0.00161000107320031000 ,0.01468374876105870000 ,-0.00261326745333657000 ,0.01452741274956250000 ,0.02052894862220130000 ,0.04235896558415520000 ,0.02191036151297700000 ,0.00426216897676612000 ,0.01337567950884220000 ,0.05385501469008450000 ,-0.00902815076932795000 ,0.01249575051863760000 ,0.02362819799243820000 ,0.04211339907379390000 ,0.02766239954951600000 ,-0.00328656301352548000 ,0.01944493698096440000 
2004/7/31,0.01154862237162280000 ,0.00365282708236880000 ,0.00991225414054253000 ,-0.00020748280008886500 ,-0.01295242265032110000 ,0.01766682089762430000 ,-0.01882000018606020000 ,-0.00931000393205750000 ,-0.00328999651030148000 ,0.00651998653679220000 ,0.02970225389819460000 ,0.01613455314911620000 ,0.01347643307950500000 ,-0.03265007865521250000 ,0.00078729654920395300 ,-0.03245342147951760000 ,-0.01830968733953480000 ,-0.02751932251086860000 ,-0.05928040537523000000 ,-0.02073951267724640000 ,-0.05653216145912510000 ,-0.01408667250408280000 ,-0.06733318747010110000 ,-0.04372309985096870000 ,-0.00811667723525678000 ,-0.03309693797927840000 
2004/8/31,0.01810154980285140000 ,0.00712528193561601000 ,0.01907508713342490000 ,0.02188726699801990000 ,0.00284857501940627000 ,-0.01822595439162480000 ,-0.00367000042741938000 ,0.00491000234555816000 ,-0.00233000466636180000 ,0.00825001508482570000 ,0.04128311432787580000 ,0.02597344929489060000 ,0.01817195726363810000 ,0.00439562757281720000 ,0.00018400079622171700 ,0.00441603320461659000 ,0.04147316616431200000 ,0.00060340616388288000 ,0.00724371221135178000 ,0.04821787577629630000 ,-0.00493834840646290000 ,0.01422138037533190000 ,-0.00513934503723845000 ,0.00432966684035385000 ,0.04807569364531390000 ,0.00404494160523683000 
2004/9/30,0.00375461870299731000 ,-0.00081437369572956400 ,0.00271349966081247000 ,0.01181708971834380000 ,-0.00567060064826608000 ,0.06846645135829510000 ,0.01987000572429950000 ,0.01364999879876530000 ,0.00835000208137116000 ,0.00355998603483565000 ,0.01663461214023010000 ,0.00157450231548828000 ,0.01393155285126270000 ,0.01891726927899450000 ,0.07563855099172700000 ,0.02613551570279230000 ,0.05769056011121320000 ,0.04010492416669950000 ,-0.02345820882508200000 ,0.03844451519222280000 ,0.00951089826214124000 ,0.01550141944774650000 ,0.04694555894284110000 ,0.03246232197263100000 ,0.02049530315969260000 ,0.01083059071263960000 
2004/10/31,0.00674725519642139000 ,0.00315827008303193000 ,0.00838582775814967000 ,0.02395395738241950000 ,-0.02264842065754680000 ,0.01692245070252670000 ,0.00474999264699139000 ,0.01489000202939630000 ,0.00838000052208265000 ,0.00310999906150022000 ,0.01609691337537320000 ,0.01420114199204910000 ,0.01928020565552700000 ,0.02447046683884250000 ,0.06289937496601670000 ,0.03409967326943140000 ,0.02389623779363650000 ,0.03609558861940990000 ,0.02611290245074980000 ,0.00652788370945312000 ,0.01559633692930510000 ,0.01662379771517420000 ,0.01968399232949070000 ,0.02757766130707080000 ,0.02462641960549910000 ,0.01527727195474290000 
2004/11/30,-0.00864227790120631000 ,-0.00512872594322866000 ,-0.00797640970617230000 ,0.02649697868844950000 ,-0.03835896682185840000 ,-0.01197844472941010000 ,0.03370000420954990000 ,0.04032999908464510000 ,0.02805000188021080000 ,0.01067000661813640000 ,0.00699003756328609000 ,-0.00705807855418117000 ,0.01040404019826150000 ,0.05253124475225010000 ,0.04070666741241410000 ,0.06831342618693890000 ,0.09257202373631790000 ,0.07336063676592560000 ,0.04826126395526090000 ,0.08870266776616380000 ,0.03439842380271060000 ,0.05055796111708480000 ,0.08673848007161380000 ,0.06092971654424310000 ,0.05226928013067320000 ,0.04046156725051110000 
2004/12/31,0.00971613509011360000 ,0.00214373213556551000 ,0.00920103790653282000 ,0.01532193350741930000 ,-0.01100298893784850000 ,-0.04910610459664060000 ,0.01761000292947550000 ,0.02799000056726290000 ,0.00605999745470176000 ,0.00746000619258957000 ,0.02504135716370940000 ,0.01376816365545100000 ,0.01508143572042080000 ,0.03817302912528970000 ,0.01842611288310270000 ,0.04386255394834240000 ,0.04802860575105040000 ,0.04234721587373550000 ,0.05128996912294450000 ,0.03068640094986600000 ,0.03920848542205380000 ,0.03348651134485440000 ,0.02959968275938120000 ,0.04256647416230510000 ,-0.02771925934139040000 ,0.03402866242953180000 
2005/1/31,0.00524995747903056000 ,-0.00040745645309159300 ,0.00627947381484240000 ,-0.01052426385046520000 ,0.01178218290673700000 ,0.01043413085070700000 ,-0.00582000130252902000 ,-0.00147999606690286000 ,-0.00576000196405313000 ,0.00300999126358104000 ,0.00626562450555368000 ,0.00540619829976241000 ,-0.00101896101729260000 ,-0.02251417276627570000 ,-0.03980320320672210000 ,-0.01834701587083090000 ,0.00253693236487984000 ,-0.01853448357802650000 ,-0.02322225233655820000 ,0.00634914329599301000 ,-0.03334850285508110000 ,-0.01775064781249310000 ,-0.04172339208984270000 ,-0.02475150022606940000 ,-0.03615007412475760000 ,-0.02437500972466420000 
2005/2/28,-0.00463375960499379000 ,-0.00244573524915925000 ,-0.00590319742824497000 ,0.00190356589997620000 ,0.00944507126914762000 ,0.07064495978761620000 ,0.02128000084459990000 ,0.01384999414646740000 ,0.01806000706321440000 ,0.00782999756841374000 ,0.00666687631686536000 ,-0.00716998853876094000 ,0.01428398162011060000 ,0.03167777668069530000 ,0.06407493905207300000 ,0.04320922873255210000 ,0.08724995494180930000 ,0.05002492219487030000 ,0.02060367597070960000 ,0.05609757702150620000 ,0.01064250478054940000 ,0.03314202019857970000 ,0.01693844107838680000 ,0.03088460505238900000 ,0.03088026502602910000 ,0.02104421980265260000 
2005/3/31,-0.00704614861589936000 ,-0.00005107774032075960 ,-0.00513600913068279000 ,-0.01209813667175710000 ,-0.01157994923857860000 ,0.03565190438857170000 ,-0.01053000643432680000 ,-0.00197999797567194000 ,-0.00601000305066435000 ,-0.00349999268066647000 ,-0.02545999812564440000 ,-0.00443775410163261000 ,-0.02731487380543980000 ,-0.01941148492388810000 ,0.01384664533770970000 ,-0.02512203336418240000 ,-0.06608912542532930000 ,-0.02518160308114000000 ,-0.02069187321327090000 ,-0.04597271538030270000 ,-0.01821934407955020000 ,-0.01372170845490650000 ,-0.02862675576786840000 ,-0.00786052002813520000 ,-0.01675657064157000000 ,-0.01770805034611140000 
2005/4/30,0.01439793767006310000 ,0.00582315983041326000 ,0.01353404273006900000 ,0.01308672595230910000 ,0.01660555781884620000 ,-0.05834612622001900000 ,-0.02231999534298710000 ,-0.01705999494238990000 ,-0.01061000217928190000 ,-0.00843999984562371000 ,0.01577125272470830000 ,0.02528090919038070000 ,-0.01072570844694880000 ,-0.02178926370186730000 ,-0.05433967978125860000 ,-0.02351054512032710000 ,-0.02684155109918250000 ,-0.02534630582584210000 ,-0.02572926437683700000 ,-0.01318315377081290000 ,-0.01904337681733560000 ,-0.01791056750224810000 ,-0.05726892488954340000 ,-0.03186456478328980000 ,0.01410061865297060000 ,-0.01896600974395290000 
2005/5/31,0.00504345954260388000 ,0.00380884668122494000 ,0.01081866411697500000 ,-0.01339737735940990000 ,0.01370401988631190000 ,-0.00776245975747913000 ,0.01552000276193090000 ,0.01200000371008290000 ,0.00345000296950992000 ,-0.00104000401989490000 ,0.02991668770512510000 ,0.00691895298908096000 ,0.01790294355520520000 ,0.01776737170534660000 ,0.02180081816832780000 ,0.00048322681875689900 ,0.03480771055163800000 ,0.00354901235687399000 ,-0.00911075568164010000 ,0.02830656847370830000 ,0.04838248429793500000 ,0.02407290798005410000 ,0.06545121726158110000 ,0.04791358243505490000 ,-0.03945763024010670000 ,0.03181899750505070000 
2005/6/30,0.00534721828721607000 ,0.00187190124456138000 ,0.00545290781177732000 ,-0.00448458926260276000 ,0.01863636036925320000 ,0.01683341812220900000 ,0.01959999214842470000 ,0.01324999431145040000 ,0.01055000170226150000 ,0.00959001000403692000 ,0.01777178575805860000 ,0.00366048405740393000 ,0.01903105530393860000 ,0.00865306076588523000 ,0.06059178028859020000 ,0.01326948567048580000 ,0.03397467519994410000 ,0.01377365543083920000 ,-0.00099340753048093900 ,0.02793274520780660000 ,-0.00368649054441461000 ,0.01094834104713870000 ,0.03857065774142350000 ,0.02688739867131050000 ,0.04373876572798090000 ,0.00141944518156678000 
2005/7/31,-0.00584620841893302000 ,-0.00297934656365195000 ,-0.00910337425045804000 ,-0.00800684664281825000 ,0.00897306082512173000 ,0.04483159892080990000 ,0.02949000180167770000 ,0.02350999932883320000 ,0.00740999455593805000 ,0.01339998793534660000 ,-0.00246868978805415000 ,-0.01819527119976260000 ,0.01570018422282700000 ,0.03493171852014990000 ,0.05477315953817420000 ,0.03065580494013150000 ,0.06989710102170670000 ,0.03642175949026760000 ,0.00996123620304057000 ,0.06411267605633800000 ,0.04887521840419340000 ,0.02893199829695740000 ,0.06335550296553020000 ,0.05271825345686930000 ,-0.01308840413318020000 ,0.03718844802855980000 
2005/8/31,0.00887601509832781000 ,0.00628038897893046000 ,0.01281949057105810000 ,0.01645913415159030000 ,-0.01775738298018660000 ,0.07547999673676720000 ,0.00740999960437194000 ,0.00887000611585620000 ,0.00724999824554806000 ,0.00690999861169761000 ,0.01940604816804490000 ,0.02498090663525110000 ,0.00361976951040321000 ,0.00753521354698550000 ,0.05896949276907000000 ,0.02526604312508660000 ,0.00856546682386128000 ,0.01490989999358260000 ,0.06957711654226780000 ,-0.02918960892277280000 ,-0.01287884309050590000 ,-0.00434877772505560000 ,-0.01854046953941790000 ,-0.00700205255727260000 ,0.01256398324802220000 ,-0.00912406393542498000 
2005/9/30,-0.00533237234116035000 ,-0.00266760620092610000 ,-0.01030115395440470000 ,-0.01592027546558460000 ,-0.00481299794237211000 ,0.04652566381604760000 ,0.02253000179834990000 ,0.00997999191846555000 ,0.02108000555067880000 ,0.01175001408929740000 ,0.01690499452290030000 ,-0.00525387631839891000 ,-0.01001479677553620000 ,0.02597343038529360000 ,0.05990425974732520000 ,0.04454201368116980000 ,0.09311034963762620000 ,0.02426388417764590000 ,0.10332059769531000000 ,0.05439617039326180000 ,0.00460485210833284000 ,0.01404041392744880000 ,0.00313660783888614000 ,0.01326400603494290000 ,0.07835477941176470000 ,0.00809931555386934000 
2005/10/31,-0.00531690197421997000 ,-0.00020186727226845200 ,-0.00791393795602646000 ,-0.01488601718805840000 ,0.01522663480639390000 ,-0.06283956686709780000 ,-0.01872999773946700000 ,-0.01797999846539680000 ,-0.00634000489916153000 ,-0.00355000200634059000 ,-0.01478979853266580000 ,-0.01257961377583830000 ,-0.00729418450316621000 ,-0.02426103014717440000 ,-0.07218583621098050000 ,-0.02920563964882050000 ,-0.06536044511162460000 ,-0.03148968123871030000 ,-0.01199281356376360000 ,-0.06565827811524830000 ,-0.00971992837789626000 ,-0.02539753873322470000 ,-0.03104936065115100000 ,-0.03004047552047170000 ,-0.00877903260174728000 ,-0.01667086637676060000 
2005/11/30,0.00439068898799988000 ,0.00328100550199362000 ,0.00442260442260456000 ,-0.00709790412426936000 ,0.01687392533989800000 ,0.00258258904551822000 ,0.02134999979559500000 ,0.01290000467632520000 ,0.01462000711464450000 ,0.00823999241312823000 ,0.01527777777777770000 ,0.00197752022692010000 ,0.00482467662315766000 ,0.03331962440822860000 ,0.05378711292689790000 ,0.02445599628129250000 ,0.08272566768220880000 ,0.01686236639697180000 ,0.04268489565263180000 ,0.07370434611457610000 ,0.04314515732072000000 ,0.03270006056168140000 ,0.04854597736982890000 ,0.04436767738811960000 ,0.05997678318070410000 ,0.03782235287907000000 
2005/12/31,0.00687216048668549000 ,0.00387401891728723000 ,0.00950758317025424000 ,0.00987151368376127000 ,-0.00880111896641134000 ,0.03188392186326050000 ,0.02316000241619950000 ,0.01566999562342850000 ,0.01274999769383340000 ,0.01475000307139120000 ,0.01848240533224680000 ,0.00847696563844869000 ,0.00915428243653760000 ,0.02215457930055800000 ,0.04416248333383990000 ,0.04653367774942700000 ,0.05910585580307660000 ,0.03518379931214350000 ,0.08575964953054950000 ,0.06159310285566980000 ,-0.00313492216173394000 ,0.00614111354456703000 ,-0.00457019723133534000 ,0.01033062052400320000 ,0.04851139774478800000 ,0.00034806630331907200 
2006/1/31,0.00289993523065779000 ,0.00150353330326269000 ,0.00005645929466613350 ,0.01261429768436370000 ,-0.01613299789437850000 ,0.01849504306842190000 ,0.03951999324304300000 ,0.03322000274083160000 ,0.02400999316051530000 ,0.02199000554146570000 ,0.01197416552354810000 ,0.00077770208901006800 ,0.01584953957454860000 ,0.04465321221364340000 ,0.08773162311190740000 ,0.06139878303347390000 ,0.11169645842839600000 ,0.06533569145738220000 ,0.05042076992551530000 ,0.07234090774186930000 ,0.01755591179951850000 ,0.03883915386742980000 ,0.08967201439081700000 ,0.05138564528756050000 ,0.10038684719535800000 ,0.02647752233782730000 
2006/2/28,0.00404447068144087000 ,0.00075063804233588300 ,0.00331952218264631000 ,-0.00354656584848645000 ,0.00924160344129210000 ,-0.06260292334205650000 ,0.00020000521520402400 ,0.00965000299847807000 ,-0.00471999138320567000 ,0.00622998956458964000 ,0.02222473242777670000 ,-0.00340263872896296000 ,0.00632235643854551000 ,-0.00148859490574893000 ,-0.01833001999752250000 ,-0.00221214480223808000 ,-0.00118855338595025000 ,0.00083216224328941400 ,-0.00848169688565270000 ,0.00035728124072198500 ,-0.00158903738352978000 ,0.00610256888517191000 ,-0.00275310666730189000 ,-0.00120168812426669000 ,-0.01291966953770440000 ,0.00271372171013495000 
2006/3/31,-0.00635082919999830000 ,0.00120012001200132000 ,-0.00981291859866051000 ,-0.00991317236402234000 ,-0.00054099282157693600 ,0.02224196865084240000 ,0.02545999690065750000 ,0.02475999712597420000 ,0.01146999221837320000 ,0.01334000788270130000 ,-0.01897894911321070000 ,-0.02053035870678030000 ,0.00625048462532063000 ,0.02198878187970350000 ,0.01513966035347750000 ,0.03295861747040290000 ,0.00881177680792389000 ,0.03884577694405490000 ,0.02522170985368600000 ,0.01851665543225640000 ,0.01476565552060420000 ,0.01354844593554110000 ,0.04851704835671320000 ,0.02478054680067760000 ,0.03935535571186890000 ,0.01244707151341000000 
2006/4/30,0.00001338948678086820 ,0.00309659374687854000 ,-0.00181301573106785000 ,0.01892888731704740000 ,-0.01324916987211100000 ,0.06779858587809760000 ,0.01759999973802450000 ,0.01628999572191690000 ,0.02764000071140020000 ,0.01115000083133970000 ,-0.00084480865084057800 ,0.00009878551920494690 ,0.00642591868647369000 ,0.03036064981142970000 ,0.04866297422610800000 ,0.04775868501043280000 ,0.07121232958143220000 ,0.05107955549786760000 ,0.02908797162365830000 ,0.06754908013334980000 ,-0.00136002460099893000 ,0.02541151550106860000 ,-0.00016290233287374900 ,0.00701066754832258000 ,0.12125417630429200000 ,0.01342804498379820000 
2006/5/31,0.00485362397056832000 ,0.00144393547102162000 ,-0.00106685027665698000 ,0.01289798348511480000 ,-0.03890327371036360000 ,0.00956602019874375000 ,-0.02322999773697600000 ,-0.00541999860733089000 ,-0.01364000073235990000 ,0.00203999093901674000 ,-0.02048983963247930000 ,0.00213529955202296000 ,-0.00063120584593712200 ,-0.03415873597808430000 ,-0.02673760400396350000 ,-0.03883377056616470000 ,-0.10478775665843700000 ,-0.02761499809881680000 ,-0.06219217607069890000 ,-0.07463729227580580000 ,-0.03389554763432860000 ,-0.02525936922784790000 ,-0.05616020964763670000 ,-0.03365517190310640000 ,-0.01408881146664210000 ,-0.02878127267976150000 
2006/6/30,-0.00362481313481000000 ,0.00178988713767225000 ,0.00211983595730980000 ,-0.00794516955733549000 ,0.01098925588524420000 ,-0.01553690207333760000 ,-0.00534999945714176000 ,-0.00115999621173823000 ,-0.00483999433307924000 ,0.00552000834859334000 ,-0.00005754733268126260 ,0.00359690852850703000 ,-0.00379149576283067000 ,-0.00029336242763011700 ,-0.01612578921463640000 ,-0.00006617377339301900 ,-0.00244611284143159000 ,0.00325315624947309000 ,-0.01108826458742370000 ,-0.00388463096005887000 ,-0.00394562664370601000 ,0.00639620773064498000 ,0.00642939651571806000 ,0.00115762035872735000 ,-0.04548977061376320000 ,0.00135560197480999000 
2006/7/31,0.01064448102047110000 ,0.00749416844508399000 ,0.01352197931836870000 ,0.00996191773221344000 ,0.00520957071863681000 ,0.03210084982990850000 ,-0.00541999909739566000 ,-0.00437000251147135000 ,-0.00259999975829572000 ,0.00417999139822145000 ,0.03271754143646400000 ,0.01669460173214250000 ,0.01066934775921190000 ,0.00624101196970539000 ,0.00278860815492044000 ,0.00989892908699308000 ,0.01411463755197180000 ,0.01524548127979660000 ,-0.00553456637909311000 ,0.00115437508155924000 ,-0.01904622592759480000 ,0.02430333043466780000 ,-0.03253865375990050000 ,-0.02188516074865950000 ,0.03392059754810430000 ,0.00616848357643618000 
2006/8/31,0.01314065128162060000 ,0.00714285714285712000 ,0.01530829312932980000 ,0.01155506610435970000 ,-0.00936249738069372000 ,-0.03603735089591660000 ,0.01030000000605510000 ,0.01055000353447520000 ,0.00231999608056799000 ,0.00711000531031436000 ,0.02602468723007070000 ,0.01876868504848090000 ,0.01618028077000180000 ,0.02595713051528170000 ,0.04004095628431140000 ,0.02749471010003470000 ,0.02547755529491600000 ,0.03156103905698140000 ,0.01500684047944880000 ,0.03471665196117750000 ,0.03119932619766260000 ,0.01673882169690310000 ,0.02960733448401640000 ,0.02539042988911460000 ,-0.01482551747966210000 ,0.02379298768064510000 
2006/9/30,0.00636705907174062000 ,0.00513573000733691000 ,0.00878399746995573000 ,-0.00007468306569302640 ,0.00518973907418485000 ,-0.06021215724744420000 ,0.00157999766824179000 ,0.00232999892511199000 ,-0.00760000330236510000 ,0.00369999190985393000 ,0.00559432963093709000 ,0.00251620824359722000 ,0.01315380934464730000 ,0.01192357655686750000 ,-0.03023110355019910000 ,0.00154595707539662000 ,0.00832685539173905000 ,0.00856139191994787000 ,-0.01639646519496700000 ,0.03484546771513150000 ,0.02747855372565430000 ,0.01993275020135530000 ,0.00832554843919464000 ,0.01810856999042000000 ,-0.04622987406344650000 ,0.02577025805854060000 
2006/10/31,0.00494711464068409000 ,0.00384428223844280000 ,0.00661488662993448000 ,0.00967358562678000000 ,0.00935080251981080000 ,0.04743572531382160000 ,0.01863000176812600000 ,0.02328999669417640000 ,0.01137000491235200000 ,0.01227000625713410000 ,0.01855302600664350000 ,-0.00160023923611352000 ,0.01460185605814760000 ,0.03670277503933430000 ,0.04781032092532420000 ,0.03889412695404040000 ,0.04749656516599040000 ,0.04288766773814000000 ,0.01740671632072210000 ,0.03032459536773890000 ,0.03515335109267070000 ,0.03273306605701150000 ,0.05757747359860190000 ,0.03937783176130720000 ,0.01387263914424210000 ,0.03258605188402370000 
2006/11/30,0.00632791619335604000 ,0.00513839740171607000 ,0.01160119905010330000 ,0.02435446899414600000 ,-0.01080234567991030000 ,0.05468912722343820000 ,0.01999999838449360000 ,0.01869000415163960000 ,0.02357000335429470000 ,0.01373000320624600000 ,0.01267366634849920000 ,0.01241354714271070000 ,0.01596236123548400000 ,0.02448804166884870000 ,0.02846834645574270000 ,0.02988404438105460000 ,0.07431950488422800000 ,0.03555324994270580000 ,0.00708843445225038000 ,0.07682695191442580000 ,0.01984437773754920000 ,0.02282722905030930000 ,0.02630515001000690000 ,0.03598079408574280000 ,0.06824925816023740000 ,0.01901582115904480000 
2006/12/31,-0.00287259734625311000 ,0.00004822763443468330 ,-0.00580334808543392000 ,-0.01325631278528800000 ,-0.00763514987244107000 ,-0.04592878410402860000 ,0.01345999748099080000 ,0.01650000013115420000 ,0.01269999567176310000 ,0.01610999648842700000 ,0.00665025920301621000 ,-0.02495751429377400000 ,0.01100894006379760000 ,0.02033108954649320000 ,-0.00701414704550463000 ,0.03139255865306100000 ,0.04502997111838040000 ,0.03211053247994600000 ,0.02484866678118250000 ,0.04258291028935780000 ,0.00338621673126904000 ,0.02244977977598570000 ,0.00334861559912336000 ,-0.00011273212421947200 ,-0.01743827160493820000 ,0.01402764989783760000 
2007/1/31,-0.00243042716613673000 ,0.00207368827160481000 ,-0.00041023139868856500 ,-0.00982846049263253000 ,0.01830186093203420000 ,0.00210494135779871000 ,0.01157450417145390000 ,0.01574345089902710000 ,0.00371802789200060000 ,0.01366870987668170000 ,-0.00304307116104874000 ,0.00230673263917303000 ,0.01074376019498270000 ,0.01180522121303370000 ,-0.00295503098241168000 ,0.00676678117171603000 ,-0.01055758239008640000 ,0.00590801826991583000 ,0.00845917886998793000 ,-0.01139785642586530000 ,0.02570594825471950000 ,0.01278781859295640000 ,0.01673436172139800000 ,0.03379071370294520000 ,0.02591487356682890000 ,0.01512354954675540000 
2007/2/28,0.01135854466134510000 ,0.00808508590403778000 ,0.01541992476494940000 ,0.02057846570240240000 ,-0.00370080697478425000 ,0.03367505179799400000 ,0.00627009953726843000 ,0.01023892602492520000 ,0.00223363601353910000 ,0.00756266384615234000 ,0.01716626229422660000 ,0.02275938539521620000 ,0.01392915452992740000 ,-0.00520374953923819000 ,0.00704287778445445000 ,0.00806905289216298000 ,-0.00593539364409357000 ,-0.00359814845340822000 ,0.04022667156713160000 ,-0.00172775212079523000 ,-0.01879655608384180000 ,-0.01558983782883250000 ,-0.00793504472898776000 ,0.00161626409560789000 ,0.02472443355786890000 ,-0.01955899204619340000 
2007/3/31,-0.00046020953762182500 ,0.00386690218169661000 ,0.00003050896582257320 ,0.00236382048660588000 ,-0.01032577805419220000 ,0.00974849437870628000 ,0.01008826341592890000 ,0.01357859869295600000 ,-0.00089686062517790900 ,0.00753472647036668000 ,0.00974633871091846000 ,0.00303699252384959000 ,0.00232254710500235000 ,0.01830536510720890000 ,0.02736069265295700000 ,0.02549019356022050000 ,0.03967525144533090000 ,0.03624160549251050000 ,-0.01321813718138510000 ,0.02271291822857280000 ,0.00542369598113135000 ,0.01546106910747880000 ,0.01070538625728150000 ,0.00801792422599457000 ,-0.00830656607156210000 ,0.01118502623353360000 
2007/4/30,0.00249746719129185000 ,0.00351911736731991000 ,0.00539229519574702000 ,0.01130271251194470000 ,-0.01677798287890650000 ,0.01155115511551140000 ,0.01857919943915400000 ,0.01987120460750620000 ,0.01627321558627060000 ,0.01419054309856630000 ,0.00866163732886283000 ,0.00781448909354809000 ,0.01323276566149520000 ,0.04411288494258710000 ,0.06048989880226310000 ,0.04443389816606880000 ,0.04744344916093610000 ,0.06459632361532330000 ,-0.01946318960077200000 ,0.04460948653374190000 ,0.04707987296336700000 ,0.03695244300003280000 ,0.01796242738372180000 ,0.03808822986522080000 ,0.02208529806113390000 ,0.04429526369946800000 
2007/5/31,-0.00357675856071815000 ,-0.00099516633494456400 ,-0.00757851615839777000 ,-0.01559266039249630000 ,-0.00805997703581951000 ,0.00129422175135296000 ,0.02237528100188450000 ,0.02174931882327050000 ,0.01810733895532770000 ,0.01487341280084960000 ,-0.00385293376983131000 ,-0.01675664191666350000 ,0.00711499500570878000 ,0.02800882148500920000 ,0.08534870730574260000 ,0.01752403285743950000 ,0.04854223174456740000 ,0.01758380737561000000 ,0.01631900834557330000 ,0.05772626762077330000 ,0.03597520489819010000 ,0.03606908685779000000 ,0.04095547629371850000 ,0.03771539493050890000 ,-0.02645736605497830000 ,0.03489505239219600000 
2007/6/30,-0.00298912015299901000 ,0.00436411934917702000 ,-0.00295824064943706000 ,-0.00443490557644211000 ,-0.00305398569090454000 ,-0.01396854597265810000 ,0.00888066856010528000 ,0.00003546697158185450 ,0.01506501881038820000 ,0.00562163363031232000 ,-0.01888414187122380000 ,-0.00238790424005353000 ,-0.01685402529506510000 ,-0.00771334791823652000 ,-0.00174461357993339000 ,0.00122181608424254000 ,0.04687612958214760000 ,-0.00019685740052044500 ,-0.00299777426483461000 ,0.05019871155067610000 ,-0.01492726451014580000 ,-0.02336562824653200000 ,-0.01462873674864250000 ,-0.02254674022047880000 ,-0.01642694928084790000 ,-0.01661314966382050000 
2007/7/31,0.00806864981340238000 ,0.00892646294809429000 ,0.00834138338163370000 ,0.02030813264734710000 ,-0.01822953556612360000 ,0.02075121406948790000 ,0.00167332507465301000 ,-0.00882299597976488000 ,0.00793077588380320000 ,-0.00580388110872621000 ,-0.00901829425405820000 ,0.02370016994146470000 ,-0.03140049181290960000 ,-0.02214632841837830000 ,-0.00255753896190392000 ,-0.01472792637880120000 ,0.05276321418053700000 ,-0.02129444210648180000 ,-0.00162718000148276000 ,0.07199781583931220000 ,-0.01550296011445670000 ,-0.04624404049933450000 ,-0.06839471555797120000 ,-0.03722899192576990000 ,0.02255060417147690000 ,-0.03100489251114650000 
