,US Muni,US Tbill 1-3yr,US AGG,Global AGG,US Dollar,Commodities,Long Short HF,Event Driven HF,Macro HF,Relative Value HF,EM Bond,TIPs,High Yield,MSCI World,MSCI Canada,MSCI EAFE,MSCI EM Equity,MSCI Europe,MSCI Japan,MSCI Asia ex-J,US Growth,US Value,US Small Cap,US Mid Cap,Gold,S&P500
2007/8/31,0.00275162748400626000 ,0.01039228536653880000 ,0.01225650461519740000 ,0.01231267768155300000 ,0.00040967397423696800 ,-0.03631031310850690000 ,-0.01667413317919010000 ,-0.01698380057271510000 ,-0.02110948489179270000 ,-0.00688138495544999000 ,0.01211648465938620000 ,0.01334973512107380000 ,0.01114638643579040000 ,-0.00075867142747898500 ,0.00006499349497102180 ,-0.01562699214249640000 ,-0.02125206611992110000 ,-0.01104141114915160000 ,-0.02937621160581770000 ,-0.01334992536808210000 ,0.01593441250634790000 ,0.01120495182917900000 ,0.02266586897089650000 ,0.00170940425201294000 ,0.01369863013698640000 ,0.01499022398764200000 
2007/9/30,0.01135125304552040000 ,0.00694959229058556000 ,0.00758626646837035000 ,0.02244358097991990000 ,-0.02158921891197550000 ,0.08004574219500560000 ,0.03176364437452510000 ,0.01547859636273200000 ,0.03229234238392520000 ,0.01350183833318640000 ,0.02270975697477270000 ,0.00887091269485429000 ,0.02443956947967370000 ,0.04755552074434880000 ,0.09776871456469080000 ,0.05349982302684820000 ,0.11044077161566700000 ,0.05062638521864390000 ,0.02306912327336330000 ,0.12195799351735700000 ,0.04189019746166280000 ,0.03434783530906070000 ,0.01716469702745770000 ,0.03289036756687350000 ,0.10424710424710400000 ,0.03739851836365200000 
2007/10/31,0.00408968279527389000 ,0.00391092297782270000 ,0.00898295928129156000 ,0.01629928719139540000 ,-0.02522572323567330000 ,0.03333648965444010000 ,0.03092841849187970000 ,0.02258997329142050000 ,0.03257630915557400000 ,0.02100254545926460000 ,0.02383823160010050000 ,0.01376910514746150000 ,0.00605447184394547000 ,0.03067158352413450000 ,0.09358830686704000000 ,0.03929096112671940000 ,0.11152090723460400000 ,0.04660183932272970000 ,-0.00381624593192542000 ,0.10674689040780700000 ,0.03403417935361300000 ,0.00011097627761436100 ,0.02869060005876610000 ,0.01613837778757500000 ,0.07126143087681560000 ,0.01590668645105060000 
2007/11/30,0.00916490735463649000 ,0.01732435033686230000 ,0.01798313988282140000 ,0.01911052479912150000 ,-0.02335764649331510000 ,-0.03136133287053100000 ,-0.02890241815365370000 ,-0.02523479861580970000 ,-0.00892392564906597000 ,-0.00531992259298064000 ,-0.00370470325572259000 ,0.04690068152552840000 ,-0.02046364983312800000 ,-0.04087582768530360000 ,-0.11122587304607000000 ,-0.03288346954061590000 ,-0.07090518994442330000 ,-0.03200850602335770000 ,-0.01832913720904970000 ,-0.08542024645617290000 ,-0.03683704437201140000 ,-0.04887480129007660000 ,-0.07180586722770950000 ,-0.04775552137092310000 ,-0.01611870598425790000 ,-0.04180641175863590000 
2007/12/31,0.00403555974241310000 ,0.00247781231697974000 ,0.00280876450650669000 ,-0.00298128297509226000 ,0.02023599676489480000 ,0.04632329122125030000 ,0.00528135296951304000 ,-0.00268164478682709000 ,0.00984639492278472000 ,0.00643647004580128000 ,0.00623029944838471000 ,-0.00468870311296887000 ,0.00293182447080320000 ,-0.01290126881544430000 ,0.02710744248558730000 ,-0.02250753541417880000 ,0.00352518957388015000 ,-0.01751808116086890000 ,-0.03958096429223970000 ,-0.00391581430811505000 ,-0.00361597773098743000 ,-0.00966932800389564000 ,-0.00062400554834252100 ,-0.00316475227461477000 ,0.06401275917065390000 ,-0.00693786105762106000 
2008/1/31,0.01885469201728470000 ,0.01739169512852760000 ,0.01679814720995880000 ,0.02777882662643560000 ,-0.00884339360825626000 ,0.04223677361023580000 ,-0.04473907154721240000 ,-0.02528262106987370000 ,0.01082649431250560000 ,-0.01291928081928910000 ,0.00844325885318509000 ,0.04700492428951960000 ,-0.01358712210975310000 ,-0.07641944440639250000 ,-0.06389738478390740000 ,-0.09237844452552260000 ,-0.12479390418663400000 ,-0.10434065336766100000 ,-0.04570318331447910000 ,-0.13852237409157600000 ,-0.07797679589021730000 ,-0.04005244887323280000 ,-0.06819426807671350000 ,-0.06515127970946690000 ,0.11040627398311600000 ,-0.05998139215748430000 
2008/2/29,-0.03246428282403580000 ,0.01046866027651410000 ,0.00138798926621631000 ,0.01672749755896330000 ,-0.00650099941757598000 ,0.12283980799461600000 ,0.01308994331700240000 ,0.00407790797989072000 ,0.04219246773710970000 ,-0.00092242318620394700 ,-0.00167451342037572000 ,0.01879007059021110000 ,-0.01187467074386580000 ,-0.00578793102841113000 ,0.06163054778922760000 ,0.01432688470441420000 ,0.07381234042784570000 ,0.01605754001176020000 ,0.00688835483742167000 ,0.05808273008613660000 ,-0.01986099483933200000 ,-0.04189832353349210000 ,-0.03706693776008620000 ,-0.02287587087281150000 ,0.05203079946867660000 ,-0.03248571002484480000 
2008/3/31,0.02317999697156870000 ,0.00253540828816234000 ,0.00341185334717031000 ,0.02039968566454760000 ,-0.03199384590825840000 ,-0.06342023013801260000 ,-0.02842707493819430000 ,-0.01413383592333020000 ,-0.01221171641582510000 ,-0.01992931989830550000 ,-0.00041325327564001300 ,0.00707894272090415000 ,-0.00519074106555184000 ,-0.00958506291200301000 ,-0.05527724470379610000 ,-0.01052183215794280000 ,-0.05291938375329870000 ,0.00416134333707463000 ,-0.04056113533458440000 ,-0.06122571854105260000 ,-0.00608852679191851000 ,-0.00751954022348389000 ,0.00418892044826480000 ,-0.01447572810352990000 ,-0.05880903743699760000 ,-0.00431809655332738000 
2008/4/30,0.00394314133951235000 ,-0.00885148687538151000 ,-0.00208973832225889000 ,-0.01908769179760950000 ,0.00123254603921952000 ,0.03563590187128480000 ,0.02445344462101360000 ,0.01000055500638130000 ,-0.00032812755284550300 ,0.01385598757161180000 ,0.01011673151750970000 ,-0.03331043855675220000 ,0.04165706544888300000 ,0.05255798227314570000 ,0.07053372793836090000 ,0.05427799098375100000 ,0.08115376987486170000 ,0.04525427939683540000 ,0.07265587054129410000 ,0.08138424095946300000 ,0.05250006703305490000 ,0.04874582842938540000 ,0.04187060725437460000 ,0.06757537049470660000 ,-0.04289547159933690000 ,0.04870342048383040000 
2008/5/31,0.00466142761075750000 ,-0.00351942281465845000 ,-0.00733295000390422000 ,-0.01105765001070980000 ,0.00444561820502676000 ,0.02733995973951360000 ,0.02381915165688510000 ,0.01518434841440960000 ,0.01204555355786030000 ,0.01271585794860260000 ,0.00122785053929109000 ,0.00711417756116450000 ,0.00428350932702326000 ,0.01524861399926250000 ,0.07574092337200210000 ,0.00973790953723386000 ,0.01855202639632350000 ,0.00442234061792623000 ,0.02516957170050870000 ,-0.03331887039227850000 ,0.03665348946104290000 ,-0.00158638862508531000 ,0.04593680126030760000 ,0.04531581277230260000 ,0.01019884906842930000 ,0.01295260361354610000 
2008/6/30,-0.00868803741277968000 ,0.00282548231866153000 ,-0.00080807791873460700 ,0.00085175835372153200 ,0.00891832291990613000 ,0.09099004062223210000 ,-0.02439663959835610000 ,-0.01598968647140330000 ,0.01192311453899640000 ,-0.00628023903141772000 ,-0.01926082670065170000 ,0.01544456486170880000 ,-0.02679457934162470000 ,-0.07975761280331150000 ,-0.03627748024112700000 ,-0.08178813137267790000 ,-0.09975410571327380000 ,-0.08703251267671000000 ,-0.06817030140757150000 ,-0.11899187884463200000 ,-0.07202196881779700000 ,-0.09572173456373310000 ,-0.07698782145342530000 ,-0.07994656392806480000 ,0.04388042865200230000 ,-0.08430389195577730000 
2008/7/31,0.00855085593137517000 ,0.00409421087387196000 ,-0.00081588835212032000 ,0.00137732338893981000 ,-0.00736413961041227000 ,-0.11854241456465600000 ,-0.02844547224031290000 ,-0.01431630532218210000 ,-0.02623745405033220000 ,-0.00815098532342395000 ,0.01113127053400680000 ,-0.00920218917851423000 ,-0.01602692702064100000 ,-0.02443408043842290000 ,-0.06988230053717060000 ,-0.03209496245800350000 ,-0.03771999478165640000 ,-0.02874019094758040000 ,-0.03408115390792980000 ,-0.00918137335752378000 ,-0.01901231557874430000 ,-0.00361050409274422000 ,0.03700634411788490000 ,-0.02543668518041700000 ,-0.01224335422519980000 ,-0.00840617505276597000 
2008/8/31,0.01180065653934980000 ,0.00495440196422314000 ,0.00949065618038691000 ,-0.01652835034857880000 ,0.04543433553572250000 ,-0.07284192215699070000 ,-0.02174357019946640000 ,-0.00504569838667002000 ,-0.01178722405450190000 ,-0.00144011912397224000 ,0.00807468477206608000 ,0.01319595503874590000 ,0.00322727359856678000 ,-0.01404913879850440000 ,-0.01979939722497630000 ,-0.04052379103927330000 ,-0.07987348001481700000 ,-0.03937779779789490000 ,-0.03978173448826610000 ,-0.06900085081197050000 ,0.01076742740542520000 ,0.01698788767326140000 ,0.03614392496112280000 ,0.01848371323705010000 ,-0.09071515310643610000 ,0.01446489614246270000 
2008/9/30,-0.03103417313806700000 ,0.00785306051219403000 ,-0.01343155758642210000 ,-0.02352781095671090000 ,0.02050732992917160000 ,-0.11527921242911700000 ,-0.08140379454204820000 ,-0.06006350831973650000 ,-0.01214432779163700000 ,-0.05898082472588380000 ,-0.06843383927068060000 ,-0.04631821493635500000 ,-0.08297392267995570000 ,-0.11893603561565000000 ,-0.14228456183607900000 ,-0.14458989497882600000 ,-0.17500313244681200000 ,-0.15084511325501200000 ,-0.11209993292362800000 ,-0.16556538738144500000 ,-0.11580462484802900000 ,-0.07347034854224570000 ,-0.07968040214548630000 ,-0.12261996041675200000 ,0.04788545990495100000 ,-0.08910748644993070000 
2008/10/31,-0.00156106175009041000 ,0.00956668542487349000 ,-0.02360427899252190000 ,-0.03686211424561180000 ,0.06683592401147840000 ,-0.21283224323004100000 ,-0.09458350993852700000 ,-0.08190950689695720000 ,0.01631711814314450000 ,-0.08031173892609260000 ,-0.14891034910142500000 ,-0.07639554108696060000 ,-0.16298381261578000000 ,-0.18960094162640000000 ,-0.26996123578929000000 ,-0.20178299453204600000 ,-0.27367845223492700000 ,-0.21244625432175000000 ,-0.14782276083416100000 ,-0.24065749876195200000 ,-0.17605926158179800000 ,-0.17311333855126600000 ,-0.20802932881659800000 ,-0.22351643548755200000 ,-0.16809231299156100000 ,-0.16794757601381300000 
2008/11/30,0.01238427225980130000 ,0.01209158734242340000 ,0.03254984863105030000 ,0.02891508629050720000 ,0.02964771711214100000 ,-0.06958265541639870000 ,-0.03771666432707430000 ,-0.03656644757432350000 ,0.00732845400378257000 ,-0.02802441164477920000 ,0.02478686933042070000 ,0.04686969221181150000 ,-0.08432300812860950000 ,-0.06472868780613280000 ,-0.05710093086306990000 ,-0.05405082179008280000 ,-0.07527697817524760000 ,-0.06857450047694100000 ,-0.01245857952463460000 ,-0.05921564200968210000 ,-0.07952931752070620000 ,-0.07170882887284170000 ,-0.11828683319803500000 ,-0.10177123873092500000 ,0.12904561451935700000 ,-0.07175490407498900000 
2008/12/31,0.01668067653563220000 ,0.00563463819691590000 ,0.03730917391924660000 ,0.06213093993745500000 ,-0.02586489311987830000 ,-0.04483936559577070000 ,0.00219404944833723000 ,-0.01498843130721530000 ,0.01112757929841910000 ,-0.00235920039212667000 ,0.07768369944934570000 ,0.03418767386228970000 ,0.07474408972058690000 ,0.03208384262009780000 ,-0.02856832005577080000 ,0.06012200565879210000 ,0.07799572663441580000 ,0.05249863901440180000 ,0.08126356179107040000 ,0.09895684052657880000 ,0.01807327464050430000 ,0.01388066574567470000 ,0.05804084120694910000 ,0.04271555361788760000 ,0.07823482672208290000 ,0.01064006638477720000 
2009/1/31,0.03364079400597350000 ,-0.00311749589248855000 ,-0.00882332714393774000 ,-0.03270117538032520000 ,0.00570721351729286000 ,-0.05375222459701800000 ,-0.00881165761535152000 ,0.00369572167043142000 ,-0.00099477657619540000 ,0.02054702616642470000 ,0.00851601560353843000 ,0.01079702567605700000 ,0.05307925441158210000 ,-0.08760573326567460000 ,-0.03560566029337750000 ,-0.09813266547386000000 ,-0.06458053727122470000 ,-0.11058819166539700000 ,-0.06796765173708500000 ,-0.05449108697102590000 ,-0.04810466264789510000 ,-0.11498953737347500000 ,-0.11122142101588000000 ,-0.07396446903793350000 ,0.05192449407629950000 ,-0.08428631993921450000 
2009/2/28,-0.00386569516526403000 ,-0.00101424164307151000 ,-0.00377444892351886000 ,-0.02233985721917330000 ,0.02636532061660860000 ,-0.04433315785447860000 ,-0.02203964673575750000 ,-0.01411980696445360000 ,-0.00122486526493693000 ,0.00518347743863012000 ,-0.01193070385704940000 ,-0.03927375960717070000 ,-0.03466670742705170000 ,-0.10235930636007800000 ,-0.08608171964625300000 ,-0.10259344659306300000 ,-0.05641170986543090000 ,-0.10159705489366000000 ,-0.12382180352883000000 ,-0.06528446887809760000 ,-0.07522863611754370000 ,-0.13360963908420500000 ,-0.12152355349228900000 ,-0.09950551146556330000 ,0.01562752600096990000 ,-0.10647796709532400000 
2009/3/31,0.00129925421999388000 ,0.00549938660687843000 ,0.01390136715349310000 ,0.02301374858314390000 ,0.00629444591507822000 ,0.03603175201039590000 ,0.02899969623111430000 ,0.01276725416676830000 ,-0.00614553185073397000 ,0.00995704004840725000 ,0.03738214699233610000 ,0.06610399646370050000 ,0.03303663322664210000 ,0.07540884594469090000 ,0.09342277516571260000 ,0.06337618104100380000 ,0.14370684960143500000 ,0.06930179146549500000 ,0.02099654190034860000 ,0.13800013725893900000 ,0.08919605833893440000 ,0.08550175060028130000 ,0.08926703486903140000 ,0.09153452517857860000 ,-0.02461930280681280000 ,0.08759555533124730000 
2009/4/30,0.01312324656714000000 ,-0.00147250620556183000 ,0.00478090933445063000 ,0.00899548777173731000 ,-0.01835218385988620000 ,0.00733018554958220000 ,0.05444284485580280000 ,0.03190216206269380000 ,-0.00089184079217896600 ,0.03099712667758100000 ,0.05386659580122230000 ,-0.01305335049916530000 ,0.11465983489894700000 ,0.11217943710229900000 ,0.13877155965399600000 ,0.12804048433085600000 ,0.16641013258322800000 ,0.13942995059640300000 ,0.09625778271253730000 ,0.16752704772702600000 ,0.09600598874076250000 ,0.10719166652456000000 ,0.15458261209810900000 ,0.15371899401359000000 ,-0.03367241473100140000 ,0.09570935169694810000 
2009/5/31,0.00486759866018183000 ,0.00168534591724945000 ,0.00725346094684665000 ,0.03568959860002190000 ,-0.04102825269795070000 ,0.13004484304932700000 ,0.06374442514570530000 ,0.04742967111051530000 ,0.03535245271348140000 ,0.03932908087243140000 ,0.03784955997680100000 ,0.00328050592449580000 ,0.07112997835200210000 ,0.09060598098827330000 ,0.21199563227953400000 ,0.11830619437949700000 ,0.17086577026774000000 ,0.12130278866030600000 ,0.10301451830257500000 ,0.16082377309565700000 ,0.04957177495948820000 ,0.06183634403397220000 ,0.03014900124480620000 ,0.04342238923527560000 ,0.10239810853411400000 ,0.05593307278444800000 
2009/6/30,-0.00731250955476870000 ,-0.00159838479010677000 ,0.00568767986099816000 ,0.00413704905637258000 ,-0.02430000606931160000 ,-0.01902685957011910000 ,0.00182148147964756000 ,0.01527781652896200000 ,-0.01169011057235530000 ,0.01546038057651390000 ,0.01319306088731230000 ,-0.00536708952278819000 ,0.03179749955526030000 ,-0.00451150625134233000 ,-0.05455351486472370000 ,-0.00568750597432177000 ,-0.01347055001135840000 ,-0.01958256414732300000 ,0.01758610026216020000 ,-0.00469448053681720000 ,0.01118719915201940000 ,-0.00738508974417429000 ,0.01468777039782050000 ,0.00348173468393331000 ,-0.05366899862125310000 ,0.00198399833151619000 
2009/7/31,0.01716306195913300000 ,0.00147455342096392000 ,0.01612968536990310000 ,0.02214469497506700000 ,-0.00793239386972777000 ,0.03231700865205390000 ,0.03203056835719290000 ,0.02796102175971370000 ,0.00491940605626606000 ,0.02969249857127480000 ,0.03086256924294380000 ,0.00978049316801122000 ,0.06183067573644550000 ,0.08469708569228620000 ,0.11965358452529100000 ,0.09130120087326650000 ,0.11244786791276700000 ,0.10502748480255900000 ,0.04276776978453680000 ,0.13016537238965100000 ,0.07102638798015850000 ,0.08185082353923570000 ,0.09631068588964650000 ,0.08852810552621880000 ,0.02957047269587740000 ,0.07563693470772950000 
2009/8/31,0.00745631430574778000 ,0.00391233015018289000 ,0.01035440078637650000 ,0.01756576454637140000 ,-0.01561281473498580000 ,-0.00582662824298386000 ,0.01367266093463200000 ,0.02300281323285410000 ,0.00374679876399231000 ,0.01752228727652130000 ,0.01900530380571320000 ,0.00145352412112176000 ,0.02033857449191250000 ,0.04125476065140220000 ,-0.01465136838328340000 ,0.05435837480483710000 ,-0.00357987452628039000 ,0.06306720756691120000 ,0.03935062017461340000 ,-0.03262761479793660000 ,0.02073906781649740000 ,0.05230598237492720000 ,0.02867460147768040000 ,0.04861712614226370000 ,-0.00288259958071280000 ,0.03610399227941000000 
2009/9/30,0.02349097347217730000 ,0.00238853503184733000 ,0.01050465741538110000 ,0.02137056776851230000 ,-0.01693001208907420000 ,0.01573448063921350000 ,0.03216910744326460000 ,0.03761802601025190000 ,0.01708899869520120000 ,0.02451063249058640000 ,0.04917246889624470000 ,0.01964950407510210000 ,0.05976011300380430000 ,0.03985834563514870000 ,0.07215769761352630000 ,0.03828830241598950000 ,0.09077013059458740000 ,0.04640709392394650000 ,-0.01722211383032070000 ,0.08840126930122990000 ,0.04253558885180950000 ,0.03863602190169190000 ,0.05767699291231980000 ,0.05670500353793060000 ,0.05934296977660970000 ,0.03731532204676750000 
2009/10/31,-0.01560291670827660000 ,0.00221562643702189000 ,0.00493751666981090000 ,0.00469824138313379000 ,-0.01663573226784030000 ,0.03279641464281100000 ,-0.00717026670593479000 ,0.00536640502800934000 ,-0.00515557803548561000 ,0.01255716496179350000 ,0.00147957962531819000 ,0.01870451865781450000 ,0.01786325222961690000 ,-0.01779133139527780000 ,-0.05171120408441450000 ,-0.01249587001943940000 ,0.00123719035546643000 ,-0.01161405945966510000 ,-0.02507883123870520000 ,-0.00527874001547923000 ,-0.01354485000400610000 ,-0.03060471455608600000 ,-0.06789496470588230000 ,-0.04402784141034420000 ,0.03741192815322010000 ,-0.01857681438593680000 
2009/11/30,0.01256394704297170000 ,0.00608993075832154000 ,0.01294665976178160000 ,0.02546366719867880000 ,-0.00582436845479195000 ,0.03517430663467810000 ,0.01566325705507770000 ,0.01259131531661370000 ,0.02169987979554480000 ,0.00610456562481265000 ,0.01047211419384260000 ,0.02649811308568160000 ,0.01013228857098540000 ,0.04086283436349270000 ,0.07392300074659740000 ,0.02002184727624590000 ,0.04295531328592790000 ,0.02902953444618350000 ,-0.01025305034902190000 ,0.02690769271445110000 ,0.06143253629376620000 ,0.05636326880733430000 ,0.03139015082975760000 ,0.04829854182530300000 ,0.12837191505643800000 ,0.05998354764127980000 
2009/12/31,-0.00039226224514099500 ,-0.00796019900497502000 ,-0.01563139059304710000 ,-0.03762684674422180000 ,0.01213810738862930000 ,0.01978935176225470000 ,0.02068090275921990000 ,0.02358603337699530000 ,-0.01302321932086740000 ,0.02051222844542180000 ,0.00320368100797697000 ,-0.02748431598480230000 ,0.03134617353545210000 ,0.01795718130883570000 ,0.03102195660602610000 ,0.01440272399280480000 ,0.03949127865466730000 ,0.01509350287099930000 ,0.00771208744182816000 ,0.04347490262283890000 ,0.03090844916289100000 ,0.01769566694079080000 ,0.08049426246552450000 ,0.05695237529895420000 ,-0.07006612410986770000 ,0.01931507426081860000 
2010/1/31,0.00571509141725524000 ,0.00768973587428956000 ,0.01527584818936070000 ,0.00413088224501923000 ,0.00736250049451659000 ,-0.07277921819371260000 ,-0.01271297151053250000 ,0.00692155203602773000 ,-0.01953057086621040000 ,0.01531765683898260000 ,0.00368639890265343000 ,0.02051788628453430000 ,0.01515512063803050000 ,-0.04133085034095960000 ,-0.07415490933159640000 ,-0.04405741901843460000 ,-0.05577202210098640000 ,-0.05908505607953410000 ,0.01898190163366280000 ,-0.06040162001543890000 ,-0.04363611600512460000 ,-0.02812332180798350000 ,-0.03681136571620140000 ,-0.03341739427071480000 ,-0.01467705911846500000 ,-0.03597340733246670000 
2010/2/28,0.00951100038005137000 ,0.00190776376907764000 ,0.00373432574318855000 ,0.00074427345710548200 ,0.02266817977455050000 ,0.03712717201409380000 ,0.00916944789158580000 ,0.00805749996396754000 ,0.00159729138591524000 ,0.00562425586478588000 ,0.01415759128763620000 ,-0.01808735798228570000 ,0.00154882910245568000 ,0.01409654507168210000 ,0.05749671605713250000 ,-0.00685561312640659000 ,0.00351983443122883000 ,-0.01989663533010720000 ,0.01119162631246960000 ,0.00502691651192011000 ,0.03436625173517770000 ,0.03156571819024840000 ,0.04504580438183850000 ,0.05003348485028640000 ,0.03400101771753720000 ,0.03097728635672440000 
2010/3/31,-0.00565835767496592000 ,-0.00256643761900821000 ,-0.00122952647304286000 ,-0.00755817174067963000 ,-0.00414870725328564000 ,-0.01242369699375290000 ,0.03153863261599100000 ,0.03036364781113690000 ,0.01590178150714320000 ,0.01620563964107700000 ,0.02332975385846340000 ,-0.00786560900244426000 ,0.03095739624749250000 ,0.06193040262774210000 ,0.08259755691837630000 ,0.06242298202490560000 ,0.08073252485212760000 ,0.06480789769480030000 ,0.04994128003460550000 ,0.07239879808140960000 ,0.05784271760156810000 ,0.06509958584051060000 ,0.08138853283021040000 ,0.07068842289971200000 ,-0.00389226914817453000 ,0.06034487762221490000 
2010/4/30,0.00923690082352602000 ,0.00278054448871168000 ,0.01040962379925750000 ,0.00016093982852760600 ,0.00242539645392137000 ,0.01944268915978100000 ,0.01189742036192580000 ,0.01741003337384920000 ,0.00817606350771616000 ,0.01389754781158790000 ,0.00761301207794074000 ,0.03255033713035950000 ,0.02238854820536470000 ,0.00014047665617478200 ,0.01420736303715460000 ,-0.01809431983646980000 ,0.01211514125698490000 ,-0.02705588457851720000 ,-0.00156354040726858000 ,0.02061600899405150000 ,0.01117389762383250000 ,0.02587545829386960000 ,0.05659424338458030000 ,0.03760324334605800000 ,0.05924096114978660000 ,0.01578738008314160000 
2010/5/31,0.00744918932595473000 ,0.00455241484914959000 ,0.00841493592576237000 ,-0.01563117425877600000 ,0.04087994418106140000 ,-0.06922950608681770000 ,-0.04046352268009970000 ,-0.02663760042699940000 ,-0.01583117902940600000 ,-0.01789436229394050000 ,-0.01578485225950040000 ,0.00377036772340134000 ,-0.03520480168265970000 ,-0.09578833241814080000 ,-0.06883025300738810000 ,-0.11506149564175200000 ,-0.08795673340004830000 ,-0.12174811641719600000 ,-0.08086753691987670000 ,-0.08388467519711880000 ,-0.07634150284661420000 ,-0.08219603889044390000 ,-0.07585332150560850000 ,-0.07354051782033730000 ,0.03137720488466770000 ,-0.07985057820115300000 
2010/6/30,0.00204516153590273000 ,0.00465537840398800000 ,0.01568137472807110000 ,0.01531652507815000000 ,0.00712388681303544000 ,0.00318235712968784000 ,-0.01845359378297660000 ,-0.01090300827266440000 ,-0.00115937790145371000 ,0.00365605686547199000 ,0.02006307315656250000 ,0.01923737816859750000 ,0.01303808210009990000 ,-0.03428619564502040000 ,-0.05216436971393960000 ,-0.00997256856877793000 ,-0.00735086548563635000 ,-0.00743410138841549000 ,-0.02006494968637020000 ,0.01696404307832070000 ,-0.05506537354087570000 ,-0.05629450399840930000 ,-0.07749400111231330000 ,-0.06246570931426450000 ,0.02141917447788200000 ,-0.05234867365864470000 
2010/7/31,0.01307627545195510000 ,0.00266546379069954000 ,0.01066885262067950000 ,0.03397992493698210000 ,-0.02897349526872950000 ,0.06774238651212430000 ,0.02356706314221220000 ,0.01971551659323860000 ,-0.00062309587989517500 ,0.01701495197794970000 ,0.04116749720329520000 ,0.00350214435523322000 ,0.03465107105971430000 ,0.08107314760077490000 ,0.07134622123015450000 ,0.09482869621707630000 ,0.08327506496488240000 ,0.11644609567315800000 ,0.03559841571816040000 ,0.05785111865995060000 ,0.07133194535870470000 ,0.06769974074946970000 ,0.06871935257558490000 ,0.07186013308218220000 ,-0.04930569531092780000 ,0.07006358917672210000 
2010/8/31,0.01911323086353730000 ,0.00196310989325599000 ,0.01286750132638950000 ,0.01391746098783430000 ,-0.01071702696327880000 ,-0.02545139973424610000 ,-0.01372638629952830000 ,-0.00383656610186589000 ,0.01689074476173750000 ,0.00818782616610636000 ,0.02326671745882900000 ,0.01711580161324620000 ,0.00156399866366352000 ,-0.03733510338511400000 ,-0.01949814254623830000 ,-0.03104839653611380000 ,-0.01942080133418330000 ,-0.03679552568756690000 ,-0.02284328844325310000 ,-0.01144338173211350000 ,-0.04668968984440650000 ,-0.04278979854279240000 ,-0.07403787323040990000 ,-0.04402215113338990000 ,0.05626587637595270000 ,-0.04514433633443440000 
2010/9/30,-0.00389292885906467000 ,0.00171435568798728000 ,0.00106569369434451000 ,0.02346754916778290000 ,-0.01265357576140780000 ,0.07260318920062940000 ,0.04739847369380330000 ,0.02519236783483620000 ,0.02735288537936590000 ,0.01631450766945930000 ,0.01676212294769020000 ,0.02183526601861810000 ,0.02968974658670120000 ,0.09324586549819270000 ,0.07759703879156650000 ,0.09798657555004350000 ,0.11112927461747900000 ,0.10989618457028500000 ,0.04577251128152100000 ,0.11318218572463700000 ,0.10645033399460200000 ,0.07758317974161640000 ,0.12459598844021700000 ,0.10576648257578700000 ,0.04881959196761380000 ,0.08924444779195520000 
2010/10/31,-0.00234713415561993000 ,0.00228189560327619000 ,0.00356055958524282000 ,0.01255733762972720000 ,-0.03573625136248970000 ,0.04982765247158040000 ,0.02366596700121940000 ,0.01859392354387260000 ,0.02230815176866390000 ,0.01560766100012920000 ,0.01719929400277880000 ,0.02565422384423080000 ,0.02425273948714880000 ,0.03727539911168960000 ,0.03110185272100500000 ,0.03612826061395440000 ,0.02903657688622550000 ,0.04332531347795480000 ,0.02040022282702860000 ,0.02626920113831120000 ,0.04775954951659740000 ,0.03000580401871570000 ,0.04092158086451270000 ,0.03869275534564800000 ,0.03901861122788250000 ,0.03804916941293950000 
2010/11/30,-0.011950415,-0.001870147,-0.005747402,-0.038066778,0.007240291,-0.003540257,0.006372065,0.002592312,-0.009162848,0.004637208,-0.031841843,-0.019218587,-0.011156313,-0.021589591,0.010232471,-0.04814485,-0.026397771,-0.075926413,0.021019975,-0.014673575,0.011613499,-0.005291805,0.034673702,0.018150751,0.019582169,0.00012818
2010/12/31,-0.012468861,-0.001955114,-0.01078367,0.013058654,0.013129229,0.106889677,0.035232631,0.026746151,0.033396033,0.010673163,-0.003317508,-0.022835702,0.017606805,0.073525588,0.076674405,0.080975716,0.071359578,0.083929792,0.076180264,0.05527396,0.055081532,0.078903728,0.079407745,0.069199167,0.025079003,0.066831917
